"learn","iteration","passed_time","remaining_time","test"
0.2314457696,1917,265.6324628,11.3565495,0.2811319818,
0.2314227966,1918,265.7805805,11.21846119,0.2811307036,
0.2313795312,1919,265.9190712,11.0799613,0.2811330826,
0.2313519895,1920,266.0645219,10.94174765,0.2811369866,
0.2313236588,1921,266.1944173,10.80289519,0.281130724,
0.2313066561,1922,266.3559988,10.6653208,0.2811293409,
0.2312951657,1923,266.5496181,10.528987,0.2811290685,
0.2312744926,1924,266.6815428,10.39018998,0.2811191707,
0.2312491559,1925,266.8276903,10.25194656,0.2811104802,
0.2312410135,1926,266.9461227,10.11264502,0.2811086665,
0.2312358391,1927,267.0799492,9.973940012,0.2811060436,
0.2312149594,1928,267.1942621,9.83452183,0.2811095677,
0.2311805282,1929,267.3316622,9.695967024,0.2811146982,
0.2311679344,1930,267.5087561,9.558831781,0.2811172223,
0.2311556075,1931,267.730288,9.423219245,0.2811168825,
0.231148472,1932,267.8647297,9.284499166,0.2811147457,
0.23110869,1933,268.0228343,9.146591037,0.2811114167,
0.2310743175,1934,268.1308082,9.006978052,0.2811044497,
0.2310576374,1935,268.2844516,8.868907491,0.2811081664,
0.2310341903,1936,268.4442126,8.731019822,0.2811103345,
0.2310077737,1937,268.5755623,8.592200651,0.2811123759,
0.2309855841,1938,268.831468,8.457307657,0.2811025348,
0.2309587299,1939,268.9889565,8.319246079,0.2810948873,
0.2309069363,1940,269.1518619,8.181329137,0.2810895772,
0.230869191,1941,269.2867449,8.042549539,0.2810894399,
0.2308626361,1942,269.4261707,7.90390722,0.2810904137,
0.2308375779,1943,269.5814486,7.765720743,0.2810948665,
0.2308181744,1944,269.7341661,7.627444286,0.281091417,
0.2308018873,1945,269.8996219,7.489506467,0.2810933145,
0.2308008517,1946,270.1624196,7.354190158,0.2810931912,
0.230786843,1947,270.2968335,7.215315883,0.2810902577,
0.2307513517,1948,270.3786491,7.075069833,0.2810923206,
0.230713588,1949,270.493739,6.935736897,0.2810883501,
0.2306994154,1950,270.6086956,6.796425465,0.2810868409,
0.2306956176,1951,270.7584157,6.657993828,0.2810866605,
0.2306246583,1952,270.8983356,6.519314784,0.2810781727,
0.230603483,1953,271.0450078,6.380793429,0.2810766557,
0.2305643317,1954,271.286817,6.244453588,0.2810765366,
0.2305529732,1955,271.4059538,6.105246403,0.2810721619,
0.2305454885,1956,271.5454785,5.966507703,0.2810723331,
0.2305364191,1957,271.6765019,5.827585843,0.2810734198,
0.2305115858,1958,271.802129,5.688559106,0.2810655662,
0.2304697527,1959,271.9524378,5.550049752,0.2810694076,
0.2304630921,1960,272.0812871,5.411101578,0.2810685313,
0.230443453,1961,272.2197452,5.272349804,0.2810715809,
0.230413939,1962,272.6751356,5.139572091,0.2810761195,
0.2303947069,1963,272.8270551,5.000903251,0.2810698622,
0.2303861266,1964,272.965477,4.861980507,0.2810726677,
0.2303694268,1965,273.0904289,4.722825322,0.2810793949,
0.230358052,1966,273.1949569,4.58334193,0.2810831244,
0.2303334086,1967,273.3292919,4.444378731,0.2810774625,
0.2302961597,1968,273.4659481,4.305456776,0.2810692888,
0.2302668909,1969,273.6083135,4.166624064,0.2810672875,
0.2302336868,1970,273.7961898,4.028457384,0.2810625305,
0.2302082805,1971,273.985848,3.89026559,0.2810595338,
0.2301758726,1972,274.1313569,3.751417454,0.2810600724,
0.2301670596,1973,274.2729943,3.612511576,0.2810606185,
0.2301300447,1974,274.4181023,3.473646865,0.281061161,
0.2301062981,1975,274.5760806,3.334932154,0.28106653,
0.2300958736,1976,274.6873944,3.195655069,0.281067556,
0.2300762926,1977,274.829629,3.056750171,0.2810588849,
0.2300648366,1978,275.0652421,2.918832786,0.2810573287,
0.2300342832,1979,275.2160275,2.779959874,0.281057325,
0.2299841544,1980,275.3455125,2.64087064,0.2810545518,
0.2299691923,1981,275.4967799,2.50198892,0.2810492527,
0.2299304209,1982,275.6438477,2.363058705,0.2810475499,
0.2298852834,1983,275.7998699,2.224192499,0.2810419266,
0.2298528629,1984,275.9510005,2.085272044,0.2810436348,
0.2298195341,1985,276.0497856,1.945970291,0.2810456377,
0.2298134533,1986,276.3118789,1.807777768,0.281045239,
0.2297963487,1987,276.4764118,1.668871701,0.2810496527,
0.2297777436,1988,276.6034922,1.529732737,0.2810461418,
0.2297601226,1989,276.7342214,1.390624228,0.2810445161,
0.2297524157,1990,276.8652423,1.251525455,0.2810468642,
0.2297428679,1991,276.9944752,1.112427611,0.2810453702,
0.2297340084,1992,277.14203,0.9734040192,0.2810440229,
0.229702834,1993,277.3135589,0.8344440087,0.2810414576,
0.2296905765,1994,277.5116418,0.6955178993,0.281043711,
0.2296756339,1995,277.6346044,0.5563819727,0.2810437437,
0.2296460758,1996,277.7764712,0.4172906428,0.2810419146,
0.2296325019,1997,277.8798401,0.2781579981,0.281039649,
0.2296137388,1998,278.008243,0.1390736583,0.2810372432,
0.2295739233,1999,278.1372931,0,0.2810317097
